code,label,label_en,parent_code,valid_from,valid_to
875B,Sårskada på bröstkorgen med komplikation,,,,
876A,Sårskada på ryggen utan uppgift om komplikation,,,,
876B,Sårskada på ryggen med komplikation,,,,
877A,Sårskada på sätesregionen utan uppgift om komplikation,,,,
877B,Sårskada på sätesregionen med komplikation,,,,
878A,"Sårskada på penis, utan uppgift om komplikation",,,,
878B,"Sårskada på penis, med komplikation",,,,
878C,"Sårskada på skrotum och testiklar, utan uppg om kompl",,,,
878D,"Sårskada på skrotum och testiklar, med komplikation",,,,
878E,"Sårskada på vulva, utan uppgift om komplikation",,,,
878F,"Sårskada på vulva, med komplikation",,,,
878G,"Sårskada på vagina, utan uppgift om komplikation",,,,
878H,"Sårskada på vagina, med komplikation",,,,
878W,"Sårsk på a u 878A-G o icke spec del av könsorg,ut uppg",,,,
878X,"Sårsk på a u 878A-G o icke spec del av könsorg,m kompl",,,,
879A,"Sårskada på bröstkörtel, utan uppgift om komplikation",,,,
879B,"Sårskada på bröstkörtel, med kompl",,,,
879C,"Sårskada på främre bukväggen, utan uppgift om kompl",,,,
879D,"Sårskada på främre bukväggen, med komplikation",,,,
879E,"Sårskada på laterala bukväggen, utan uppgift om kompl",,,,
879F,"Sårskada på laterala bukväggen, med komplikation",,,,
879G,"Sårsk an än 879A-E o ospec del av bål,ut uppg om kompl",,,,
879H,"Sårskada annan än 879A-F o ospec del av bålen,med kompl",,,,
879W,"Sårskador med icke spec lokal, utan uppgift om kompl",,,,
879X,"Sårskada med icke spec lokalisation, med komplikation",,,,
880A,Sårskada i skulderregion och överarm utan uppg om kompl,,,,
880B,Sårskada i skulderregion och överarm med komplikation,,,,
880C,Sårskada i skulderregion och överarm med senskada,,,,
881A,"Sårskada på armbåge,underarm o handlov ut uppg om kompl",,,,
881B,"Sårskada på armbåge, underarm och handlov med kompl",,,,
881C,"Sårskada på armbåge, underarm och handlov med senskada",,,,
882A,Sårsk på hand ut enb finger el fingar ut uppg om kompl,,,,
882B,Sårskada på hand utom enbart finger el fingar m kompl,,,,
882C,Sårskada på hand ut enbart finger el fingar m senskada,,,,
883A,Sårskada på finger el fingrar utan uppgift om kompl,,,,
883B,Sårskada på finger eller fingrar med komplikation,,,,
883C,Sårskada på finger eller fingrar med senskada,,,,
884A,Multipla sårskador på övre extrem ut uppgift om kompl,,,,
884B,Multipla sårskador på övre extremitet med komplikation,,,,
884C,Multipla sårskador på övre extremitet med senskada,,,,
885A,"Traumatisk amp av tumme,total el part ut uppg om kompl",,,,
885B,"Traumatisk amput av tumme, total el partiell med kompl",,,,
886A,Traum amp av finger ut tumme tot el part ut uppg kompl,,,,
886B,"Traum amput av finger utom tumme,total el part m kompl",,,,
887A,"Traum amp ensidig, nedanför armbågen, ut uppg om kompl",,,,
887B,"Traumatisk amputat ensidig, nedanför armbågen, m kompl",,,,
887C,"Traum amp ensid,vid el ovanför armbåg,ut uppg om kompl",,,,
887D,"Traumat amput ensidig,vid el ovanför armbågen, m kompl",,,,
887E,"Traum amp ensid på arm,icke spec nivå,ut uppg om kompl",,,,
887F,"Traumat amputat ensidig på arm,icke spec nivå, m kompl",,,,
887G,"Traum amp dubbelsid på arm,oavs nivå,utan uppg om komp",,,,
887H,"Traumat amputat dubbelsid på arm,oavsett nivå, m kompl",,,,
890A,Sårskada på höft och lår utan uppgift om komplikation,,,,
890B,Sårskada på höft och lår med komplikaion,,,,
890C,Sårskada på höft och lår med senskada,,,,
891A,"Sårskada på knä,underben o vrist utan uppgift om kompl",,,,
891B,"Sårskada på knä, underben o vrist med komplikation",,,,
891C,"Sårskada på knä, underben o vrist med senskada",,,,
892A,"Sårskada på fot utom enbart tår,utan uppgift om kompl",,,,
892B,"Sårskada på fot utom enbart tår, med komplikation",,,,
892C,"Sårskada på fot utom enbart tår, med senskada",,,,
893A,"Sårskada på tå eller tår, utan uppgift om komplikation",,,,
893B,"Sårskada på tå eller tår, med komplikation",,,,
893C,"Sårskada på tå eller tår, med senskada",,,,
894A,Mult o icke spec sårskador på ned extr ut uppg om kompl,,,,
894B,Mult o icke spec sårskador på nedre extremitet m kompl,,,,
894C,Mult o icke spec sårskador på ne extremitet m senskada,,,,
895A,"Traum amp av tå,total el partiell ut uppgift om kompl",,,,
895B,"Traum amp av tå (tår), total el partiell med kompl",,,,
896A,"Traum amp av fot,tot el part ensidig,utan uppg om kompl",,,,
896B,"Traum amp av fot, total el part ensidig, med kompl",,,,
896C,"Traum amp av fot,tot el part dubbels, ut uppg om kompl",,,,
896D,"Traum amp av fot, total el part dubbelsidig, med kompl",,,,
897A,"Ensidig amp nedanför knäet, utan uppgift om kompl",,,,
897B,"Ensidig amputation nedanför knäet, med komplikation",,,,
897C,"Ensidig amp, vid el ovanför knäet, utan uppg om kompl",,,,
897D,"Ensidig amputation, vid eller ovanför knäet, med kompl",,,,
897E,"Ensidig amp av ben, icke spec nivå, utan uppg om kompl",,,,
897F,"Ensidig amputation av ben, icke spec nivå, med kompl",,,,
897G,"Dubbelsidig amp av ben, oavsett nivå, ut uppg om kompl",,,,
897H,"Dubbelsidig amputation av ben, oavsett nivå, med kompl",,,,
900A,Skada på karotisartär,,,,
900B,Skada på vena jugularis interna,,,,
900W,Skada på blodkärl annan än 900A-B,,,,
900X,Skada på icke spec blodkärl i huvudet och halsen,,,,
901A,Skador på bröstaorta,,,,
901B,Skador på arteria subclavia,,,,
901C,Skador på vena cava superior,,,,
901D,Skador på vena subclavia,,,,
901E,Skador på lungkärl,,,,
901W,Skador på blodkärl annan än 901A-E,,,,
901X,"Skador på bröstkorgens blodkärl, ospecificerade",,,,
902A,Skada på bukaorta,,,,
902B,Skada på vena cava inferior,,,,
902C,Skada på arteria coeliaca och arteria mesenterica,,,,
902D,Skada på vena porta och vena linealis,,,,
902E,Skada på njurkärl,,,,
902F,Skada på iliakakärl,,,,
902W,Skada på spec blodkärl i buk och bäcken utom 902A-F,,,,
902X,"Skada på blodkärl i buken och bäckenet, ospecificerade",,,,
903A,Skador på axillara kärl,,,,
903B,Skador på brakiala kärl,,,,
903C,Skador på radiala kärl,,,,
903D,Skador på ulnariskärl,,,,
903E,Skador på arteria palmaris,,,,
903F,Skador på fingrarnas kärl,,,,
903W,Skador på spec blodkärl i övre extremit an än 903A-F,,,,
903X,"Blodkärl i övre extremiteten, ospecificerade",,,,
904A,Skada på arteria femoralis communis,,,,
904B,Skada på arteria femoralis superficialis,,,,
904C,Skada på femoralvener,,,,
904D,Skada på vena saphena,,,,
904E,Skada på popliteakärl,,,,
904F,Skada på arteria eller vena tibialis,,,,
904G,Skada på djupa plantara blodkärl,,,,
904H,Skada på blodkärl i nedre extremitet annan än 904A-G,,,,
904W,"Skada på blodkärl i nedre extremitet, ospecificerad",,,,
904X,Skada på blodkärl i nedre extremitet med icke spec lok,,,,
905A,Sena besvär av skallfrakt och fraktur på ansiktsben,,,,
905B,"Sena besv frakt på ryggrad,bål ut uppg om ryggmärgskad",,,,
905C,Sena besvär av fraktur på övre extremiteterna,,,,
905D,Sena besvär av fraktur på lårbenets övre del,,,,
905E,Sena besvär av fraktur på nedre extremiteterna,,,,
905F,Sena besvär av frakt på flera ben o icke spec lokalis,,,,
905G,Sena besvär av luxation,,,,
905H,Sena besvär av distorsion utan uppgift om senskada,,,,
905W,Sena besvär av senskada,,,,
905X,Sena besvär av traumatisk amputation,,,,
906A,"Sena besvär av sårskada på huvudet, halsen o bålen",,,,
906B,Sena besvär av sårskada på extrem ut uppg om senskada,,,,
906C,Sena besvär av ytlig sårskada,,,,
906D,Sena besvär av kontusion,,,,
906E,Sena besvär av krosskada,,,,
906F,"Sena besv av brännskada på öga, ansikte, huvud o hals",,,,
906G,Sena besvär av brännskada på handled och hand,,,,
906H,Sena besvär av brännskada på extremitet utom hand,,,,
906W,Sena besvär av brännskada med spec lok annan än 906A-H,,,,
906X,Sena besvär av brännskada med icke spec lokalisation,,,,
907A,Sena besvär av intrakr skada ut uppgift om skallfrakt,,,,
907B,Sena besvär av skada på kranialnerv,,,,
907C,Sena besvär av skada på ryggmärgen,,,,
907D,"Sena besv av skada på nervrot,spinalplex o ann bålnerv",,,,
907E,Sen besv av skada p per nerv i skuldergördel o öv extr,,,,
907F,Sen besv av skada perif nerv i bäckengördel o ned extr,,,,
907X,Sena besvär av skada på ann än 907A-F o icke spec nerv,,,,
908A,Sena besvär av inre skada i bröstkorgen,,,,
908B,Sena besvär av skada på intraabdominella organ,,,,
908C,Sena besvär av skada på andra inre organ än 908A-B,,,,
908D,"Sena besvär av skada på blodkärl i huvud,hals o extrem",,,,
908E,"Sen besv av skada på blodkärl i bröstkorg,buk o bäcken",,,,
908F,Sena besvär av främm kropp i naturlig kroppsöppning,,,,
908G,Sena besvär av vissa komplikationer till yttre våld,,,,
908X,Sena besvär av icke specificerad skada,,,,
909A,"Sen besvär av förgift m läkemed,droger el biolog subst",,,,
909B,"Sen besvär av toxiskt verk ämne, icke anv i medic bruk",,,,
909C,Sena besvär av strålning,,,,
909D,Sena besvär av kompl till kirurgisk och medicinsk vård,,,,
909E,Sena besvär av vissa andra yttre orsaker än 909A-D,,,,
909X,Sena besvär av andra än 909A-E o icke spec yttre orsak,,,,
910A,"Skrubbsår på ansikte, hals o skalp utan uppg om inf",,,,
910B,"Skrubbsår på ansikte, hals o skalp, infekterat",,,,
910C,"Blåsa på ansikte, hals o skalp utan uppgift om infek",,,,
910D,"Blåsa på ansikte, hals o skalp, infekterad",,,,
910E,"Insektsbett på ansikte,hals o skalp,icke giftigt,infek",,,,
910G,"Ytl stick,flis på ansikte,hals,skalp o ut uppg om infek",,,,
910H,"Ytl sticka, flisa på ansikte, hals o skalp, infekterad",,,,
910W,"Annan skada på ansikte än 910A,C,G, utan uppg om infek",,,,
910X,"Annan skada på ansikte än 910B,D,E,H, infekterad",,,,
911A,"Skrubbsår på bålen, utan uppgift om infektion",,,,
911B,"Skrubbsår på bålen, infekterat",,,,
911C,"Blåsa på bålen, utan uppgift om infektion",,,,
911D,"Blåsa på bålen, infekterad",,,,
911E,"Insektsbett på bålen, icke giftigt, infekterat",,,,
911G,"Ytl sticka, flisa på bålen o utan uppgift om infektion",,,,
911H,"Ytlig sticka, flisa på bålen, infekterad",,,,
911W,"Annan skada på bålen än 911A,C,G utan uppgift om infek",,,,
911X,"Annan skada på bålen än 911B,D,E,H, infekterad",,,,
912A,"Skrubbsår på skuldra o överarm, utan uppg om infektion",,,,
912B,"Skrubbsår på skuldra och överarm, infekterat",,,,
912C,"Blåsa på skuldra och överarm, utan uppgift om infek",,,,
912D,"Blåsa på skuldra och överarm, infekterad",,,,
912E,"Insektsbett på skuldra och överarm, icke giftigt,infek",,,,
912G,"Ytl sticka,flisa på skuldra o överarm ut uppg om infek",,,,
912H,"Ytl sticka, flisa på skuldra o överarm, infekterad",,,,
912W,"An skada p skuldr o överarm än 912A,C,G ut uppg om inf",,,,
912X,"An skada p skuldra o överarm än 912B,D,E,H, infekterad",,,,
913A,"Skrubbsår på armbåge,underarm,handlov,ut uppg om infek",,,,
913B,"Skrubbsår på armbåge, underarm och handlov, infekterad",,,,
913C,"Blåsa på armbåge,underarm o handlov,utan uppg om infek",,,,
913D,"Blåsa på armbåge, underarm o handlov, infekterad",,,,
913E,"Insektsbett armbåge,underarm,handlov, icke gift, infek",,,,
913G,"Ytl sticka armbåge,underarm, handlov, ut uppg om infek",,,,
913H,"Ytlig sticka,flisa på armbåge,underarm, handlov, infek",,,,
913W,"An skada armbåge,underarm,handlov än 913A,C,G, u infek",,,,
913X,"An skada armbåge,underarm,handlov än 913B,D,E,H, infek",,,,
914A,"Skrubbsår på hand (utom fingrar), ut uppgift om infek",,,,
914B,"Skrubbsår på hand, händer (ut fingrar), infekterat",,,,
914C,"Blåsa på hand (utom fingrar), utan uppgift om infek",,,,
914D,"Blåsa på hand, händer (utom fingar), infekterad",,,,
914E,"Insektsbett på hand,händer (ut fingrar),icke gift,infek",,,,
914G,"Ytl sticka,flisa på hand,händer ut uppgift infek",,,,
914H,"Ytl sticka,flisa på hand o händer (utom fingrar),infek",,,,
914W,"Ann skada på hand,händer än 914A,C,G, ut uppg om infek",,,,
914X,"An skada hand,händer (utom fingr) än 914B,D,E,H,infek",,,,
915A,"Skrubbsår på finger/-rar, utan uppgift om infektion",,,,
915B,"Skrubbsår på finger/fingrar, infekterat",,,,
915C,"Blåsa på finger/fingar, utan uppgift om infektion",,,,
915D,"Blåsa på finger/fingrar, infekterad",,,,
915E,"Insektsbett på finger/-rar, icke giftigt, infekterad",,,,
915G,"Ytlig sticka,flisa finger/-rar o utan uppgift om infek",,,,
915H,"Ytlig sticka, flisa på finger/fingar, infekterad",,,,
915W,"Ann skada finger/-rar än 915A,C,G utan uppg om infek",,,,
915X,"Annan skada på finger/fingrar än 915B, D, E, H, infek",,,,
916A,"Skrubbsår höft,lår,underben o vrist,utan uppg om infek",,,,
916B,"Skrubbsår på höft, lår, underben o vrist, infekterat",,,,
916C,"Blåsa höft, lår, underben o vrist, utan uppg om infek",,,,
916D,"Blåsa på höft, lår, underben och vrist, infekterad",,,,
916E,"Insektsbett höft,lår, underb o vrist, icke gift,infek",,,,
916G,"Ytlig sticka höft,lår,underb o vrist,ut upppg om infek",,,,
916H,"Ytlig sticka, flisa höft, lår, underben o vrist, infek",,,,
916W,"An skada höft,lår,underb,vrist än 916A,C,G ut uppg inf",,,,
916X,"An skada höft,lår,underb o vrist än 916B,D,E,H, infek",,,,
917A,"Skrubbsår på fot och tår, utan uppgift om infektion",,,,
917B,"Skrubbsår på fot och tår, infekterat",,,,
917C,"Blåsa på fot och tår, utan uppgift om infektion",,,,
917D,"Blåsa på fot och tår, infekterad",,,,
917E,"Insektsbett på fot och tår, icke giftigt, infekterat",,,,
917G,"Ytlig sticka, flisa fot och tår utan uppgift om infek",,,,
917H,"Ytlig sticka, flisa på fot och tår, infekterad",,,,
917W,"An skada fot o tår än 917A,C,G, utan uppgift om infek",,,,
917X,"Annan skada på fot och tår än 917B,D,E,H, infekterad",,,,
918A,Ytlig skada på ögonlock och området omkring ögat,,,,
918B,Ytlig skada på kornea,,,,
918C,Ytlig skada på konjunktiva,,,,
918X,Ann än 918A-C o icke spec ytl skada på öga el ögonreg,,,,
919A,"Skrubbsår, multipla o icke spec lok, ut uppg om infek",,,,
919B,"Skrubbsår, multipla och icke spec lokalisationer,infek",,,,
919C,"Blåsa, multipla o icke spec lok, utan uppgift om infek",,,,
919D,"Blåsa, multipla o icke spec lokalisation, infekterad",,,,
919E,"Insektsbett, mult o icke spec lok, icke giftig, infek",,,,
919G,"Ytl sticka,flisa,mult o icke spec lok ut uppg om infek",,,,
919H,"Ytlig sticka,flisa,multipla o icke spec lokalis,infek",,,,
919W,"An skad mult o icke spec lok än 919A,C,G ut uppg om inf",,,,
919X,"An skada m mult o icke spec lok än 919B,D,E,H, infek",,,,
920X,"Krosskada i ansiktet, på skalpen och halsen, exkl ögat",,,,
921A,Blått öga utan närmare specifikation,,,,
921B,Kontusion på ögonlock och området omkring ögat,,,,
921C,Kontusion av orbitala vävnader,,,,
921D,Kontusion av ögongloben,,,,
921X,Icke specificerad kontusion av ögat,,,,
922A,Krosskada på bröstkörtel,,,,
922B,Krosskada på bröstväggen,,,,
922C,Krosskada på bukväggen,,,,
922D,Krosskada på ryggen,,,,
922E,Krosskada på könsorganen,,,,
922W,Krosskada på multipla lokalisationer på bålen,,,,
922X,Krosskada på icke specificerad del av bålen,,,,
923A,Krosskada på skuldra och överarm,,,,
923B,Krosskada på armbåge och underarm,,,,
923C,Krosskada på handlov o hand utom enbart finger/fingrar,,,,
923D,Krosskada på finger,,,,
923W,Krosskada på mult lokal på övre extremitet utom 923A-C,,,,
923X,Krosskada på icke specificerad del av övre extremitet,,,,
924A,Krosskada på höft och lår,,,,
924B,Krosskada på knä och underben,,,,
924C,"Krosskada på vrist och fot, utom tå (tår)",,,,
924D,Krosskada på tå,,,,
924E,Krosskada på mult lokal på nedre extrem an än 924A-C,,,,
924F,Krosskada på icke specificerad del av nedre extremitet,,,,
924W,Krosskada på multipla lokalis som ej klass annorstädes,,,,
924X,Krosskada på icke specificerad lokalisation,,,,
925X,"Klämskada i ansiktet, på skalpen och halsen",,,,
926A,Klämskada på yttre könsorganen,,,,
926B,"Klämskada på spec lokalisation annan än 925X, 926A",,,,
926W,Klämskada på multipla lokalisationer på bålen,,,,
926X,Klämskada på icke specificerad del av bålen,,,,
927A,Klämskada på skuldra och överarm,,,,
927B,Klämskada på armbåge och underarm,,,,
927C,"Klämskada på handlov o hand, utom enb finger (fingrar)",,,,
927D,Klämskada på finger,,,,
927W,Klämskada på multipla lokalisationer övre extremitet,,,,
927X,Klämskada på icke specificerad del av övre extremitet,,,,
928A,Klämskada på höft och lår,,,,
928B,Klämskada på knä och underben,,,,
928C,"Klämskada på vrist och fot, utom enbart tå eller tår",,,,
928D,Klämskada på tå,,,,
928W,Klämskada på multipla lokalisationer på nedre extremit,,,,
928X,Klämskada på icke specificerad del av nedre extremitet,,,,
929A,Klämskada med multipla lokalis som ej klass annorstädes,,,,
929X,Klämskada med icke specificerad lokalisation,,,,
930A,Främmande kropp i kornea,,,,
930B,Främmande kropp i konjunktivalsäcken,,,,
930C,Främmande kropp i punctum lacrimale,,,,
930W,Främmande kropp i öga annan än 930A-C och komb lokalis,,,,
930X,Främmande kropp i öga icke specificerad lokalisation,,,,
931X,Främmande kropp i öra,,,,
932X,Främmande kropp i näsa,,,,
933A,Främmande kropp i farynx,,,,
933B,Främmande kropp i larynx,,,,
934A,Främmande kropp i trakea,,,,
934B,Främmande kropp i huvudbronk,,,,
934W,Främmande kropp i spec del av bronk annan än 930-934B,,,,
934X,"Främmande kropp i bronkträdet, ospecificerad",,,,
935A,Främmande kropp i munnen,,,,
935B,Främmande kropp i esofagus,,,,
935C,Främmande kropp i magsäcken,,,,
936X,Främmande kropp i tunntarmen och tjocktarmen,,,,
937X,Främmande kropp i anus och rektum,,,,
938X,Främmande kropp i icke spec del av matsmältningsorgen,,,,
939A,Främmande kropp i blåsa och uretra,,,,
939B,Främmande kropp i uterus,,,,
939C,Främmande kropp i vulva och vagina,,,,
939D,Främmande kropp i penis,,,,
939X,Främmande kropp med ospecificerad lokalisation,,,,
940A,Brännskada orsak av kemiskt ämne på ögonlock o ögonreg,,,,
940B,Brännskador på ögonlock o ögonregion annan än 940A,,,,
940C,Brännskada ors av alk ämne i kornea o konjunktivalsäck,,,,
940D,Brännskada orsakad av syra i kornea o konjunktivalsäck,,,,
940E,Brännskada i kornea o konjunktivalsäck annan än 940C-D,,,,
940F,Brännskada resulterande ruptur o destrukt av ögonglob,,,,
940X,Icke specificerad brännskada i öga och adnexa,,,,
941A,"Brännskada ansikte, på huvudet o halsen, ospec grad",,,,
941B,"Brännskada ansikte, på huvudet o halsen, första graden",,,,
941C,"Brännskada ansikte, på huvudet o halsen, andra graden",,,,
941D,"Brännskada ansikte, på huvud o hals, tredje graden UNS",,,,
941E,"Brännskada ansikte, på huvud o hals,djup tredje graden",,,,
942A,"Brännskada på bålen, ospecificerad grad",,,,
942B,"Brännskada på bålen, första graden",,,,
942C,"Brännskada på bålen, andra graden",,,,
942D,"Brännskada på bålen, tredje graden UNS",,,,
942E,"Brännskada på bålen, djup tredje graden",,,,
943A,"Brännskada övre extr utom handlov o hand, ospec grad",,,,
943B,"Brännskada övre extr utom handlov o hand,första grad",,,,
943C,"Brännskada övre extr utom handlov o hand, andra grad",,,,
943D,"Brännsk övre extr utom handlov o hand, tredje grad UNS",,,,
943E,"Brännsk övre extr utom handlov o hand,djup tredje grad",,,,
944A,"Brännskada på handlov och hand, ospecificerad grad",,,,
944B,"Brännskada på handlov och hand, första graden",,,,
944C,"Brännskada på handlov och hand, andra graden",,,,
944D,"Brännskada på handlov och hand, tredje graden UNS",,,,
944E,"Brännskada på handlov och hand, djup tredje graden",,,,
945A,"Brännskada på nedre extremitet, ospecificerad grad",,,,
945B,"Brännskada på nedre extremitet, första graden",,,,
945C,"Brännskada på nedre extremitet, andra graden",,,,
945D,"Brännskada på nedre extremitet, tredje graden UNS",,,,
945E,"Brännskada på nere extremitet, djup tredje graden",,,,
946A,"Brännskada med flera spec lokalisationer, ospec grad",,,,
946B,"Brännskada med flera spec lokalisationer, första grad",,,,
946C,"Brännskada med flera spec lokalisationer, andra grad",,,,
946D,"Brännskada flera spec lokalisation, tredje graden UNS",,,,
946E,"Brännskada flera spec lokalisation,djup tredje graden",,,,
947A,Brännskada på munnen och farynx,,,,
947B,"Brännskada på larynx, trakea och lunga",,,,
947C,Brännskada på esofagus,,,,
947D,Brännskada på mag- och tarmkanalen,,,,
947E,Brännskada på vagina och uterus,,,,
947W,"Brännskada i specificerade inre organ, annan än 947A-E",,,,
947X,"Brännskada i inre organ, ospecificerade",,,,
948A,"Brännskada, mindre än 10 % av kroppsytan",,,,
948B,"Brännskada, 10--19 % av kroppsytan",,,,
948C,"Brännskada, 20--29 % av kroppsytan",,,,
948D,"Brännskada, 30--39 % av kroppsytan",,,,
948E,"Brännskada, 40--49 % av kroppsytan",,,,
948F,"Brännskada, 50--59 % av kroppsytan",,,,
948G,"Brännskada, 60--69 % av kroppsytan",,,,
948H,"Brännskada, 70--79 % av kroppsytan",,,,
948W,"Brännskada, 80--89 % av kroppsytan",,,,
948X,"Brännskada, 90 % eller mer av kroppsytan",,,,
949A,"Brännskada, ospecificerad",,,,
949B,"Brännskada ospecificerad, första graden",,,,
949C,"Brännskada ospecificerad, andra graden",,,,
949D,"Brännskada ospecificerad, tredje graden UNS",,,,
949E,"Brännskada ospecificerad, djup tredje graden",,,,
950A,Skada på synnerven,,,,
950B,Skada på chiasma opticum,,,,
950C,Skada på synbanan,,,,
950D,Skada på syncentrum i hjärnbarken,,,,
950X,"Skada på synnerven eller synbanan, ospecificerad",,,,
951A,Skada på nervus oculomotorius,,,,
951B,Skada på nervus trochlearis,,,,
951C,Skada på nervus trigeminus,,,,
951D,Skada på nervus abducens,,,,
951E,Skada på nervus facialis,,,,
951F,Skada på nervus acusticus,,,,
951G,Skada på nervus accessorius,,,,
951H,Skada på nervus hypoglossus,,,,
951W,"Skada specificerade kranialnerver, annan än 950A-951H",,,,
951X,Skada på icke specificerad kranialnerv,,,,
952A,Ryggmärgsskada utan skada av ryggradsben cervikaldelen,,,,
952B,Ryggmärgsskada utan skada av ryggradsben torakaldelen,,,,
952C,Ryggmärgsskada utan skada av ryggradsben lumbaldelen,,,,
952D,Ryggmärgsskada utan skada av ryggradsben sakraldelen,,,,
952E,Ryggmärgsskada utan skada av ryggradsben cauda equina,,,,
952W,Ryggmärgsskada utan skada av ryggradsben multipl lok,,,,
952X,"Ryggmärgsskada, ospecificerad",,,,
953A,Skada på cervikalrot,,,,
953B,Skada på torakalrot,,,,
953C,Skada på lumbalrot,,,,
953D,Skada på sakralrot,,,,
953E,Skada på brakialplexus,,,,
953F,Skada på lumbosakralplexus,,,,
953W,"Skada på nervrötter, multipel lokalisation",,,,
953X,"Skada på nervrötter och ryggmärgsplexus, ospecificerad",,,,
954A,Skada på cervikala sympatiska nerver,,,,
954B,Skada på sympatiska nerver annan än 954A,,,,
954W,Sk spec nerv i bål ut i skuld- o bäckengörd ut 954A-B,,,,
954X,"Skada nerv i bål utom i skulder- o bäckengörd, ospec",,,,
955A,Skada på nervus axillaris,,,,
955B,Skada på nervus medianus,,,,
955C,Skada på nervus ulnaris,,,,
955D,Skada på nervus radialis,,,,
955E,Skada på nervus musculocutaneus,,,,
955F,"Skada på sensorisk hudnerv, övre extremiteten",,,,
955G,Skada på fingernerv,,,,
955H,Skada på spec nerv i skuldergördel o öv extr ut 955A-G,,,,
955W,Skada på multipla nerver i skuldergördel o övre extrem,,,,
955X,"Skada perifer nerver i skuldergördel o övr extr, ospec",,,,
956A,Skada på nervus ischiadicus,,,,
956B,Skada på nervus femoralis,,,,
956C,Skada på nervus tibialis posterior,,,,
956D,Skada på nervus peroneus,,,,
956E,"Skada på sensorisk hudnerv, nedre extremitet",,,,
956F,Skada på spec nerv i bäckengördel o ned extr ut 956A-E,,,,
956W,Skada på multipla nerver i bäckengördel o nedre extrem,,,,
956X,"Skada perifer nerv i bäckengördel o nedre extrem,ospec",,,,
957A,Skada på ytliga nerver på huvudet och halsen,,,,
957B,"Skada på specificerade nerver, andra än 950-957A",,,,
957W,Skada på multipla nerver i flera kroppsdelar,,,,
957X,"Skada på andra än 957A-W o icke spec nerver, ospec lok",,,,
958A,"Komplikation till yttre våld, luftemboli",,,,
958B,"Komplikation till yttre våld, fettemboli",,,,
958C,"Kompl till yttre våld,sekundär o återkommande blödning",,,,
958D,Kompl till ytt våld posttraum sårinf s ej klass annorst,,,,
958E,"Komplikation till yttre våld, traumatisk chock",,,,
958F,"Komplikation till yttre våld, traumatisk anuri",,,,
958G,"Kompl till yttre våld, Volkmanns ischemiska kontraktur",,,,
958H,"Komplik till yttre våld, traumatiskt subkutant emfysem",,,,
958W,"Kompl till yttre våld, tid kompl till trauma ut 958A-H",,,,
959A,"Skada, annan och ospecificerad i ansiktet och på hals",,,,
959B,"Skada, annan och ospecificerad på bålen",,,,
959C,"Skada, annan och ospecificerad på skuldra och överarm",,,,
959D,"Skada, annan och ospec på armbåge, underarm o handled",,,,
959E,"Skada, annan och ospecificerad på hand, utom finger",,,,
959F,"Skada, annan och ospecificerad på finger",,,,
959G,"Skada, annan och ospecificerad på höft och lår",,,,
959H,"Skada, annan o ospec på knä, underben, vrist och fot",,,,
959W,"Skada specificerad lokalisation, inkl multipla skador",,,,
959X,"Skada, ospecificerad lokalisation",,,,
960A,Förgiftning med penicillin,,,,
960B,Förgiftning med antibiotika mot svamp,,,,
960C,Förgiftning med kloramfenikol,,,,
960D,Förgiftning med erytromycin och andra makrolider,,,,
960E,Förgiftning med tetracykliner,,,,
960F,Förgiftning med cefalosporiner,,,,
960G,Förgiftning med antimykobakteriella antibiotika,,,,
960H,Förgiftning med cytostatiska antibiotika,,,,
960W,Förgiftning med antibiotika annan än 960A-H,,,,
960X,"Förgiftning med antibiotika, ospecificerade",,,,
961A,Förgiftming med sulfonamider,,,,
961B,Förgiftning med arsenikhaltiga medel mot infektioner,,,,
961C,Förgiftning m medel inneh tungmetaller mot infektioner,,,,
961D,Förgiftning med kinolin och hydroxykinolinderivat,,,,
961E,Förgift m antimalariamed o drog verksam m protoz i blod,,,,
961F,Förgiftning med medel mot protozoer annan än 961D-E,,,,
961G,Förgiftning med maskmedel,,,,
961H,Förgiftning med medel mot virussjukdomar,,,,
961W,Förgift m medel mot mykobakteriesjd annan än 960A-961H,,,,
961X,Förgift m andra än 960A-961W o icke spec medel mot inf,,,,
962A,Förgiftning med binjurebarkssteroider,,,,
962B,Förgiftning med androgener och andra anabola steroider,,,,
962C,Förgiftning med ovarialhormoner o syntetiska substitut,,,,
962D,Förgiftning med insuliner och antidiabetiska medel,,,,
962E,Förgiftning med hypofysframlobens hormoner,,,,
962F,Förgiftning med hypofysbaklobens hormoner,,,,
962G,Förgiftning med paratyroideaderivat,,,,
962H,Förgiftning med tyroideahormoner och tyroideaderivat,,,,
962W,Förgiftning med antityroideamedel,,,,
962X,Förgiftning med hormoner o synt subst annan än 962A-W,,,,
963A,Förgiftning med antiallergiska och antiemetiska medel,,,,
963B,Förgift m medel mot maligna tumörer o immunosuppr medel,,,,
963C,Förgiftning med surgörande medel,,,,
963D,Förgiftning med alkaliserande medel,,,,
963E,Förgiftning med enzymer som ej klassificeras annorstäd,,,,
963F,Förgiftning med vitaminer som ej klassificer annorstäd,,,,
963W,"Förgift m företräd systempåverk medel, annan än 963A-F",,,,
963X,"Förgiftning med företrädesvis systempåverk medel,ospec",,,,
964A,Förgiftning med järn och järnföreningar,,,,
