code,label,label_en,parent_code,valid_from,valid_to
AX999,Ospecificerad utredning,,AX,,
D,"Behandling, anatomiskt perspektiv",,,,
DA,"Nervsystemet, kraniet och intrakraniella strukturer",,D,,
DA001,Akupunktur,,DA,,
DA002,Inläggning av epiduralkateter,,DA,,
DA003,Avlägsnande av spinal injektionsport,,DA,,
DA004,Byte av epiduralkateter,,DA,,
DA005,Byte av kateter i spinal injektionsutrustning,,DA,,
DA006,Elektrokonvulsiv terapi (ECT) UNS,,DA,,
DA007,"Embolisering, intrakraniell",,DA,,
DA008,"Embolisering, spinal",,DA,,
DA010,Inläggning av intratekalkateter (spinalkateter),,DA,,
DA012,Inläggning av intratekal cervikal eller intracisternal kateter,,DA,,
DA013,Inställning av elektrisk intracerebral stimulator,,DA,,
DA014,Inställning av elektrisk ryggmärgsstimulator,,DA,,
DA015,Inställning av elektrisk vagusstimulator,,DA,,
DA016,Inställning av hydrocefalusshunt,,DA,,
DA017,Inställning av spinalstimuleringsprogram,,DA,,
DA018,Intrakutan nervstimulering,,DA,,
DA019,Kontroll av patient med epiduralanestesi eller intratekal anestesi (spinalanestesi),,DA,,
DA020,Neurolys,,DA,,
DA021,Transkutan elektrisk nervstimulering (TENS),,DA,,
DA022,Vagusnervstimulering,,DA,,
DA023,Blockad i smärtbehandlande syfte,,DA,,
DA024,"Elektrokonvulsiv terapi (ECT), unilateral",,DA,,
DA025,"Elektrokonvulsiv terapi (ECT), bilateral",,DA,,
DA030,Nervblockad med ledning av nervstimulator eller ultraljud,,DA,,
DA031,Nervblockad med ledning av röntgenteknik,,DA,,
DA035,Behandling med tumörbehandlingsfält (TTF),,DA,,
DA040,"Utprovning, kontroll och tillsyn vid stimulering av n. tibialis posterior (TNS), perkutan stimulering med nålelektrod",,DA,,
DA041,"Utprovning, kontroll och tillsyn vid stimulering av n. tibialis posterior (TNS), transkutan stimulering med hudelektrod",,DA,,
DB,Endokrina organ,,D,,
DB002,Insulininsättning hos typ-2-diabetiker,,DB,,
DB004,Omhändertagande av nydebuterad diabetiker,,DB,,
DB006,Inläggning av implanterbar glukossensor,,DB,,
DB007,Byte av implanterad glukossensor,,DB,,
DB008,Avlägsnande av implanterad glukossensor,,DB,,
DB010,Byte av självhäftande glukossensor,,DB,,
DC,Ögonregionen,,D,,
DC001,Fotodynamisk behandling vid makuladegeneration,,DC,,
DC002,Ögontryckssänkande åtgärd,,DC,,
DC010,Amblyopibehandling,,DC,,
DC011,Ögonspolning,,DC,,
DD,"Öron, näsa, hals och struphuvud",,D,,
DD001,Artikulationsbehandling,,DD,,
DD002,Avlägsnande av vaxpropp (exkl. spolning),,DD,,
DD003,Byte av röstventil,,DD,,
DD005,Farmakologisk destruktion av labyrinten,,DD,,
DD006,Hörsel- och talträning vid kokleaimplantat,,DD,,
DD007,Hörselrehabilitering,,DD,,
DD008,Manipulationsbehandling vid yrsel,,DD,,
DD009,Undersökning och behandling i rotationsstol,,DD,,
DD010,Postoperativ elektrodkontroll efter kokleaimplantat,,DD,,
DD011,Rengöring av radikalopererat öra,,DD,,
DD012,Röstbehandling,,DD,,
DD013,Språkbehandling,,DD,,
DD014,Stödterapi vid tinnitus,,DD,,
DD015,Sväljningsterapi,,DD,,
DD016,"Tamponadinläggning, öra",,DD,,
DD017,Tinnitusrehabilitering,,DD,,
DD018,Uppföljning av kokleaimplantat,,DD,,
DD019,Öronspolning,,DD,,
DD021,Uppgradering av ljudprocessor för kokleaimplantat,,DD,,
DD022,Inkoppling av ljudprocessor till benförankrad hörapparat/transkutant hörselimplantat,,DD,,
DD023,Uppgradering av ljudprocessor för benförankrad hörapparat/transkutant hörselimplantat,,DD,,
DD026,Utprovning och uppgradering av benförankrad hörapparat,,DD,,
DE,"Läppar, tänder, käkar, mun och svalg",,D,,
DE001,Rensugning av övre luftvägar,,DE,,
DF,Hjärtat och de stora intratorakala kärlen,,D,,
DF001,Ablation av hjärtvävnad i höger förmak,,DF,,
DF002,Ablation av hjärtvävnad i höger kammare,,DF,,
DF003,"Ablation av hjärtvävnad i vänster förmak inklusive lungvener, transseptalpunktion",,DF,,
DF004,Ablation av hjärtvävnad i vänster kammare,,DF,,
DF005,Anläggande av aortaballongpump,,DF,,
DF007,Avlägsnande av central venkateter (CVK) UNS,,DF,,
DF008,Avlägsnande av perikarddränage,,DF,,
DF009,"Dynamisk angioplastik, borr PTDA",,DF,,
DF010,"Elkonvertering, defibrillering UNS",,DF,,
DF011,"Embolisering, lungartär",,DF,,
DF012,Toraxkompression,,DF,,
DF013,"Extern, transtorakal pacemakerbehandling",,DF,,
DF014,"ICD-kontroll, arytmiprovokation i narkos",,DF,,
DF016,Kontroll och omprogrammering av pacemaker eller defibrillator (AICD),,DF,,
DF017,Mekanisk toraxkompression (ej manuell),,DF,,
DF019,Perkutan aterektomi i kranskärl,,DF,,
DF020,Perkutan laserrekanalisering av kranskärl,,DF,,
DF021,Perkutan transluminal dilatation av vena cava superior med inläggning av stent,,DF,,
DF022,Transesofageal terapeutisk stimulering,,DF,,
DF024,Ballongseptotomi,,DF,,
DF025,"Elkonvertering, defibrillering av kammararytmi",,DF,,
DF026,"Elkonvertering, defibrillering av förmaksflimmer, planerat",,DF,,
DF027,"Elkonvertering, defibrillering av förmaksflimmer, akut",,DF,,
DF028,Hjärtlungräddning (HLR) med assisterad ventilation,,DF,,
DF030,EECP-behandling,,DF,,
DF031,Avläsning av EKG från loop-registrering,,DF,,
DF032,Avlägsnande av elektrokardiograf med loop recorder,,DF,,
DF033,Kontroll och justering av intrakorporeal eller parakorporeal VAD,,DF,,
DF035,Hjärtlungräddning (HLR) utan assisterad ventilation,,DF,,
DG,"Bröstvägg, pleura, mediastinum, diafragma, trakea, bronker och lungor",,D,,
DG001,Inledande av akutbehandling med luftvägsmottryck CPAP eller BilevelPAP,,DG,,
DG002,Inledande av behandling med respirator UNS,,DG,,
DG003,Avlägsnande av pleuradränage,,DG,,
DG004,Bronkialtoalett,,DG,,
DG005,Exsufflation av pneumotorax,,DG,,
DG006,Inställning av diafragmastimulator,,DG,,
DG007,Kontroll av patient som behandlas med luftvägsmottryck CPAP eller BilevelPAP,,DG,,
DG008,"Kronisk respiratorbehandling, kontroll",,DG,,
DG009,"Kronisk syrgasbehandling, kontroll",,DG,,
DG010,Manuell ventilation av luftvägar,,DG,,
DG011,Pleurolys,,DG,,
DG012,Rensugning av nedre luftvägar,,DG,,
DG013,"Rensugning, sensorisk stimulans (på nyfödda)",,DG,,
DG014,Spolning av pleuraempyem,,DG,,
DG015,Syrgasbehandling vid spontanandning och atmosfärtryck,,DG,,
DG016,Tillsyn av trakeostomi,,DG,,
DG017,Trakeal intubation,,DG,,
DG018,"Trakeal intubation, fiberendoskopisk",,DG,,
DG019,Avlägsnande av trakeostomitub,,DG,,
DG020,Perkutan trakeotomi,,DG,,
DG021,"Respiratorbehandling, konventionell",,DG,,
DG022,"Respiratorbehandling, HFO",,DG,,
DG023,"Respiratorbehandling, non-invasiv",,DG,,
DG024,Byte av trakeostomitub,,DG,,
DG025,Koniotomi,,DG,,
DG026,Respiratorbehandling mer än 96 timmar,,DG,,
DG027,Inledande av långtidsbehandling med luftvägsmottryck CPAP eller BilevelPAP,,DG,,
DG028,Syrgasbehandling med högflödesgrimma,,DG,,
DG030,Temperaturreglerat laminärt luftflöde (TLA),,DG,,
DH,Bröstkörtlar,,D,,
DJ,Gastrointestinalkanalen och därtill hörande organ (inkl. mjälte),,D,,
DJ003,Annan specificerad terapeutisk endoskopi,,DJ,,
DJ004,Byte av peritoneal dialyskateter,,DJ,,
DJ005,Homolog auxiliär levertransplantation,,DJ,,
DJ006,Homolog auxiliär levertransplantation med levande givare,,DJ,,
DJ007,Justering av magsäcksband,,DJ,,
DJ008,Laparoskopisk inläggning av peritoneal dialyskateter,,DJ,,
DJ009,Lavemang,,DJ,,
DJ010,"Nutritionsbehandling, enteral näringstillförsel via sond",,DJ,,
DJ011,Skötsel och kontroll av tarmstomi,,DJ,,
DJ012,Terapeutisk endoskopi UNS,,DJ,,
DJ013,Tunntarmstransplantation med multivisceral transplantation,,DJ,,
DJ016,Ventrikelsköljning,,DJ,,
DJ017,Faecestransplantation,,DJ,,
DJ020,Leverdialysbehandling,,DJ,,
DJ025,Perkutan inläggning av stent i gallväg,,DJ,,
DJ026,Selektiv tillförsel av radioaktiva 90Yttrium mikrosfärer,,DJ,,
DJ027,Avläsning av inflammatoriska parametrar och symtom,,DJ,,
DJ030,Inläggande av fekalkateter,,DJ,,
DJ031,Byte av fekalkateter,,DJ,,
DJ032,Avlägsnande av fekalkateter,,DJ,,
DK,"Njurar, urinvägar, manliga könsorgan och retroperitoneal vävnad",,D,,
DK002,Slutning av cystostomi eller cystoenterostomi,,DK,,
DK004,Byte av suprapubisk kateter/cystostomikateter,,DK,,
DK008,Inläggande av uretärkateter,,DK,,
DK010,Inläggande av suprapubisk kateter,,DK,,
DK011,Punktion av njurcysta,,DK,,
DK016,Spermienedfrysning,,DK,,
DK017,Spolning av urinblåsa,,DK,,
DK019,Urininkontinensutredning och behandling,,DK,,
DK020,Spolning av urinkateter,,DK,,
DK021,Avlägsnande av urinkateter inlagd genom urinröret,,DK,,
DK022,Inläggande av implantat för lägesbestämning av prostata,,DK,,
DK023,Avlägsnande av suprapubisk kateter/cystostomikateter,,DK,,
DK024,Spolning av njurbäcken,,DK,,
DK025,Spolning av pyelostomikateter,,DK,,
DK026,Spolning av uretärkateter,,DK,,
DK027,Kemolys av njurstenar via pyelostomi- eller uretärkateter,,DK,,
DK028,Skötsel av urinkateter,,DK,,
DK029,Avlägsnande av uretärstent eller uretärkateter som slutar utanför kroppen,,DK,,
DK030,"Omläggning, tillsyn och skötsel av nefropyelostomi och nefropyelostomikateter",,DK,,
DK032,Skötsel och kontroll av urostomi,,DK,,
DK033,Kateterisering av urostomi,,DK,,
DK034,Avlägsnande av kateter vid nefropyelostomi,,DK,,
DL,Kvinnliga könsorgan,,D,,
DL001,Embryotransfer med embryo som genomgått intracytoplasmatisk spermieinjektion (ICSI),,DL,,
DL002,Embryotransfer med frysta och tinade embryon,,DL,,
DL003,Embryotransfer standard-IVF,,DL,,
DL004,Frysning av embryo,,DL,,
DL005,Användande av progesteronhämmare vid abort eller missfall,,DL,,
DL006,Användande av prostaglandin eller prostaglandinanalog vid abort eller missfall,,DL,,
DL007,Intracytoplasmatisk spermieinjektion (ICSI),,DL,,
DL008,Intrauterin insemination,,DL,,
DL011,Vaginalt inlägg,,DL,,
DL012,Preventivmedelsutredning och -behandling,,DL,,
DL015,Ultraljudsledd punktion av ovarialcysta,,DL,,
DL020,Ultraljudsledd punktion av bukcysta,,DL,,
DM,Graviditet och förlossning,,D,,
DM001,Amningshjälp,,DM,,
DM002,Andra igångsättningsåtgärder för förlossning,,DM,,
DM003,Hysterocentes vid hydramnion,,DM,,
DM004,"Intubering, övertrycksandning (på nyfödda)",,DM,,
DM007,Vibration för igångsättning av förlossning,,DM,,
DM008,Vattenförlossning,,DM,,
DM010,Grupp B-streptokock-profylax (GBS) i samband med förlossning,,DM,,
DM011,Magnesiumsulfatinfusion som eklampsiprofylax,,DM,,
DM012,"Magnesiumsulfat, bolusdos, för fetal neuroprotektion vid förtidig förlossning",,DM,,
DM020,Punktion av lakterande bröst,,DM,,
DM021,Inläggning av dränage i lakterande bröst,,DM,,
DM025,"Pudendusblockad, yttre",,DM,,
DM026,"Pudendusblockad, inre",,DM,,
DM028,Abdominell aortakompression,,DM,,
DM030,Hinnsvepning,,DM,,
DM032,Planerad och genomförd hemförlossning utan sjukhusvård,,DM,,
DM033,"Planerad hemförlossning, överförd till sjukhus under förlossningen före barnets födelse",,DM,,
DM034,"Planerad hemförlossning, överförd till sjukhus efter barnets födelse",,DM,,
DN,Rörelseapparaten,,D,,
DN001,Avgipsning,,DN,,
DN002,Ledspolning,,DN,,
DN003,Ortosbehandling,,DN,,
DN004,Osmiumsynoviortes,,DN,,
DN005,Radiofrekvensablation av innervation till facettled,,DN,,
DN009,Muskeltöj,,DN,,
DN010,Sluten fasciotomi,,DN,,
DN015,Mobilisering inom sluten vård,,DN,,
DP,Perifera kärl och lymfsystemet,,D,,
DP001,"Embolisering, extrakraniell",,DP,,
DP002,Inläggande av dialyskateter i vena femoralis,,DP,,
DP005,Kompressionsbehandling,,DP,,
DP006,Manuellt lymfdränage,,DP,,
DP017,Umbilikal artärkateter (på nyfödda),,DP,,
DP018,Umbilikal venkateter (på nyfödda),,DP,,
DP019,Ödembehandling med kompressionspump,,DP,,
DP020,Perkutan transluminal embolisering av vengraft,,DP,,
DP028,Byte av perifer venkateter,,DP,,
DP029,Avlägsnande av perifer venkateter,,DP,,
DQ,Hud och subkutana vävnader,,D,,
DQ001,Annan specificerad laserbehandling av huden,,DQ,,
DQ003,"Debridering, biologisk",,DQ,,
DQ004,Fotodynamisk terapi (PDT),,DQ,,
DQ005,Hudincision UNS,,DQ,,
DQ006,Kosmetologisk behandling och rådgivning,,DQ,,
DQ007,"Laserbehandling av huden, färgämnen",,DQ,,
DQ008,"Laserbehandling av huden, koldioxid",,DQ,,
DQ009,"Ljusbehandling, Bucky",,DQ,,
DQ010,"Ljusbehandling, PUVA (Psoralen-ultraviolett-aktivitet), peroralt",,DQ,,
DQ011,"Ljusbehandling PUVA (Psoralen-ultraviolett-aktivitet), bad",,DQ,,
DQ012,"Ljusbehandling, UVA",,DQ,,
DQ013,"Ljusbehandling, UVA1",,DQ,,
DQ014,"Ljusbehandling, UVB",,DQ,,
DQ015,Ljusbehandling på nyfödda,,DQ,,
DQ016,"Ljusbehandling, UVB och UVA",,DQ,,
DQ017,Omläggning av sår UNS,,DQ,,
DQ019,"Punktion, incision eller destruktion vid hudförändring UNS",,DQ,,
DQ020,Smörjning,,DQ,,
DQ022,Sårslutning med vävnadslim,,DQ,,
DQ023,Vakuumbehandling av sår,,DQ,,
DQ024,Övrig specificerad ljusbehandling av huden,,DQ,,
DR,"Blod, blodbildande organ (exkl. mjälte)",,D,,
DR001,"Aferes med samtidig adsorption, t.ex. av LDL, granulocyter",,DR,,
DR002,"Aferes, annan specificerad",,DR,,
DR003,"Aferes, erytrocyter",,DR,,
DR004,"Aferes, leukocyter",,DR,,
DR005,"Aferes, leukocyter med extrakorporeal fotokemoterapi",,DR,,
DR006,"Aferes, plasma",,DR,,
DR007,"Aferes, trombocyter",,DR,,
DR008,Allogen benmärgstransplantation,,DR,,
DR009,Aspiration av donators benmärg inför transplantation av benmärg eller stamceller,,DR,,
DR010,Autolog benmärgstransplantation,,DR,,
DR012,CAPD - kontroll,,DR,,
DR013,CAPD - start,,DR,,
DR014,Hemodiafiltration (HDF),,DR,,
DR015,"Hemodialys, akut",,DR,,
DR016,"Hemodialys, kronisk",,DR,,
DR017,Hemofiltration,,DR,,
DR018,Hemoperfusion,,DR,,
DR019,Infusion av lymfocyter från donator,,DR,,
DR020,Kontinuerlig arteriovenös eller venovenös hemofiltration eller hemodiafiltration,,DR,,
DR021,Kontroll inför och efter allogen benmärgstransplantation eller perifer stamcellstransplantation,,DR,,
DR022,Kontroll inför och efter högdosbehandling med cytostatika inför autolog stamcellstransplantation,,DR,,
DR023,"Peritonealdialys, akut",,DR,,
DR024,"Peritonealdialys, kronisk",,DR,,
DR025,Preoperativ hemodilution,,DR,,
DR026,Profylax mot Rh-immunisering,,DR,,
DR027,Stamcellsinsamling,,DR,,
DR028,Stamcellsinsamling och infrysning,,DR,,
DR029,"Transfusion, erytrocyter, allogen",,DR,,
DR030,"Transfusion, erytrocyter, autolog",,DR,,
DR031,"Transfusion, erytrocyter, intrauterin och allogen",,DR,,
DR032,"Transfusion, granulocyter, allogen",,DR,,
DR033,"Transfusion, helblod, allogen",,DR,,
DR034,"Transfusion, helblod, autolog",,DR,,
DR035,"Transfusion, lymfocyter eller mononukleära leukocyter",,DR,,
DR036,"Transfusion, plasma, allogen",,DR,,
DR037,"Transfusion, plasma, autolog",,DR,,
DR038,"Transfusion, trombocyter, allogen",,DR,,
DR039,"Transfusion, trombocyter, autolog",,DR,,
DR040,"Transfusion, trombocyter, intrauterin och allogen",,DR,,
DR041,"Transplantation, stamceller från benmärg, allogen, besläktad givare",,DR,,
DR042,"Transplantation, stamceller från benmärg, allogen, obesläktad givare",,DR,,
DR043,"Transplantation, stamceller från benmärg, autolog",,DR,,
DR044,"Transplantation, stamceller från navelsträngsblod, besläktad givare",,DR,,
DR045,"Transplantation, stamceller från navelsträngsblod, obesläktad givare",,DR,,
DR046,"Transplantation, stamceller från perifert blod, allogen, besläktad givare",,DR,,
DR047,"Transplantation, stamceller från perifert blod, allogen, obesläktad givare",,DR,,
DR048,"Transplantation, stamceller från perifert blod, autolog",,DR,,
DR050,"Utbytestransfusion, erytrocyter och plasma, allogen",,DR,,
DR051,Immuntoleransinduktion,,DR,,
DR052,Blödningsriskkort,,DR,,
DR053,Perioperativ autolog blodåtervinning,,DR,,
DR054,Preoperativ blodtappning,,DR,,
DR055,Citratdialys,,DR,,
DR056,Heparinfri dialys,,DR,,
DR057,Hemoimmunbehandling inför transplantation på grund av preformerade antikroppar,,DR,,
DR060,Hemhemodialyskontroll,,DR,,
DR061,Hemhemodialysstart,,DR,,
DT,Farmakologisk behandling (läkemedel),,D,,
DT001,Hyposensibilisering,,DT,,
DT002,"Injektion av diagnostisk eller terapeutisk substans i entes, ligament, senskida, bindväv och dylikt, ospecificerad region",,DT,,
DT003,Inställning och utprovning av läkemedel,,DT,,
DT004,Jontofores,,DT,,
DT006,"Läkemedelstillförsel, konjunktival",,DT,,
DT007,Läkemedelstillförsel med annat specificerat administrationssätt,,DT,,
DT008,Läkemedelstillförsel UNS,,DT,,
DT009,"Läkemedelstillförsel, intraarteriell",,DT,,
DT010,"Läkemedelstillförsel, intrakutan",,DT,,
DT011,"Läkemedelstillförsel, intramuskulär",,DT,,
DT012,"Läkemedelstillförsel, intratekal",,DT,,
DT013,"Läkemedelstillförsel, intratrakeal",,DT,,
DT014,"Läkemedelstillförsel, intratympanal",,DT,,
DT015,"Läkemedelstillförsel, intraventrikulär (hjärna/hjärta)",,DT,,
DT016,"Läkemedelstillförsel, intravenös",,DT,,
DT017,"Läkemedelstillförsel, kutan",,DT,,
DT018,"Läkemedelstillförsel, nasal",,DT,,
DT019,"Läkemedelstillförsel, peroral",,DT,,
DT020,"Läkemedelstillförsel, rektal",,DT,,
DT021,"Läkemedelstillförsel, subkutan",,DT,,
DT022,"Läkemedelstillförsel, transkutan",,DT,,
DT023,"Läkemedelstillförsel, vaginal",,DT,,
DT024,"Läkemedelstillförsel, via inhalation",,DT,,
DT025,Ocklusionsbehandling av hud,,DT,,
DT026,Ordination av läkemedel,,DT,,
DT027,Förlossningsinduktion med prostaglandin och prostaglandinanalog,,DT,,
DT028,Påfyllning av implanterad läkemedelspump,,DT,,
DT029,Snabbhyposensibilisering,,DT,,
DT030,Vaccination,,DT,,
DT031,Övervakning efter läkemedelstillförsel (inklusive vaccin),,DT,,
DT032,"Läkemedelstillförsel, injektion till foster",,DT,,
DT033,"Läkemedelstillförsel, intraosseöst",,DT,,
DT034,Inläggande av intraosseös infusionsnål,,DT,,
DT035,"Läkemedelstillförsel, intraperitoneal",,DT,,
DT036,Oxytocintillförsel för igångsättning av förlossning,,DT,,
DT037,Oxytocintillförsel för stimulering av värkarbete,,DT,,
DT038,"Läkemedelstillförsel, intrakavernös",,DT,,
DT039,"Läkemedelstillförsel, uretral",,DT,,
DT040,"Läkemedelstillförsel, enteral",,DT,,
DT107,Cytostatikatillförsel med annat specificerat administrationssätt,,DT,,
DT108,Cytostatikatillförsel UNS,,DT,,
DT112,"Cytostatikatillförsel, intratekal",,DT,,
DT116,"Cytostatikatillförsel, intravenös",,DT,,
DT135,"Cytostatikatillförsel, intraperitoneal",,DT,,
DU,"Behandling av psykiskt tillstånd, psykologiska och psykosociala funktioner",,D,,
DU001,"Ljusbehandling, psykiatrisk",,DU,,
DU002,Neuropsykologisk behandling,,DU,,
DU003,Psykologisk behandling vid infertilitet,,DU,,
DU004,Psykologisk bearbetning efter abort,,DU,,
DU005,Psykologisk bearbetning efter missfall,,DU,,
DU006,Psykologisk förberedelse inför abort,,DU,,
DU008,Psykodynamisk psykoterapi (PDT),,DU,,
DU009,Annan specificerad psykologisk behandling,,DU,,
DU010,Kognitiv psykoterapi (KPT),,DU,,
DU011,Kognitiv beteendeterapi (KBT),,DU,,
DU012,Ätträning,,DU,,
DU013,Mentaliseringsbaserad terapi (MBT),,DU,,
DU014,Eye Movement Desensitization and Reprocessing (EMDR),,DU,,
DU015,Emotion Regulation Group Therapy (ERGT),,DU,,
DU016,Beteendeterapi,,DU,,
DU017,Acceptance and Commitment Therapy (ACT),,DU,,
DU021,Dialektisk beteendeterapi (DBT),,DU,,
DU022,Interpersonell psykoterapi (IPT),,DU,,
DU023,Psykopedagogisk behandling,,DU,,
DU024,Funktionell familjeterapi (FFT),,DU,,
DU025,Barnorienterad familjeterapi (BOF),,DU,,
DU026,Familjebehandling med miljöterapeutiska inslag,,DU,,
DU027,Samspelsbehandling förälder och barn,,DU,,
DU028,Föräldraträning utifrån manualiserad metod,,DU,,
DU030,Marte Meo,,DU,,
DU031,Bildterapi UNS,,DU,,
DU032,Mindfulness,,DU,,
DU033,Musikterapi,,DU,,
DU034,Jagstrukturerande psykoterapi,,DU,,
DU035,Kroppsinriktad psykoterapi,,DU,,
DU041,Psykoterapeutisk bildterapi,,DU,,
DU043,Annan specificerad psykodynamisk psykoterapi,,DU,,
DU045,Uppföljningssamtal efter tvångsåtgärd,,DU,,
DU050,Repetitiv transkraniell magnetstimulering (rTMS),,DU,,
DU055,Samtal med vuxen patient om minderårigs behov och möjlighet till stöd,,DU,,
DU056,Samtal med vuxen patient och berörd minderårig om barnets situation och behov,,DU,,
DU057,Samtal med minderårig vars förälder är patient om den minderårigas situation och behov,,DU,,
DU070,"Kort strategisk familjeterapi (Brief Strategic Familj Therapy, BSFT)",,DU,,
DU071,Lösningsfokuserad familjeterapi,,DU,,
DU072,"Multifamiljeterapi, (MFT)",,DU,,
DU073,Narrativ familjeterapi,,DU,,
DU074,Parterapi,,DU,,
DU075,Strukturell familjeterapi,,DU,,
DU076,Systemisk familjeterapi,,DU,,
DU077,Emotionellt fokuserad familjeterapi (EFFT),,DU,,
DU078,Emotionellt fokuserad terapi (EFT),,DU,,
DU079,Annan specificerad familjeterapi,,DU,,
DU085,Uppföljningssamtal med donator,,DU,,
DU100,Hypnos,,DU,,
DU110,Problemorienterad psykosocial behandling/Counselling,,DU,,
DU111,Nätverksintervention,,DU,,
DU112,Stödjande samtal,,DU,,
DU113,Systematiskt stödjande samtal,,DU,,
DU114,Psykosocial behandling vid kris och trauma,,DU,,
DU118,Motiverande samtal (MI),,DU,,
DU119,Återfallsprevention vid beroende (ÅFP),,DU,,
DU120,Motivationshöjande behandling (MET),,DU,,
DV,Ej organrelaterad behandling (exklusive läkemedel),,D,,
DV001,Allergisanering,,DV,,
DV002,Annan specificerad behandling,,DV,,
DV003,Annan specificerad tamponad,,DV,,
DV004,Avgiftning vid överkonsumtion av läkemedel,,DV,,
DV005,Avlägsnande av dränage,,DV,,
DV006,Avlägsnande av implanterad läkemedelspump,,DV,,
DV007,Avskärmning av strålbehandlingsfält med block,,DV,,
DV008,Insättande av behandling med antichockbyxa (MAST eller motsvarande),,DV,,
DV009,Behandling med radioaktiva isotoper,,DV,,
DV010,Bio-feedback,,DV,,
DV011,Avlägsnande av radioaktiv källa eller applikator efter brakyterapi,,DV,,
DV012,"Brakyterapi, interstitiell högdosrat",,DV,,
DV013,"Brakyterapi, interstitiell lågdosrat (permanent implantat)",,DV,,
DV014,"Brakyterapi, interstitiell lågdosrat (temporärt implantat)",,DV,,
DV015,"Brakyterapi, interstitiell pulsdosrat",,DV,,
DV016,"Brakyterapi, intrakavitär eller intraluminal eller mould (HDR)",,DV,,
DV017,"Brakyterapi, intrakavitär eller intraluminal eller mould (LDR)",,DV,,
DV018,"Brakyterapi, intrakavitär eller intraluminal eller mould (PDR)",,DV,,
DV019,"Brakyterapi, intravaskulär",,DV,,
DV020,Byte av implanterad läkemedelspump,,DV,,
DV021,Byte av kassetter och filter,,DV,,
DV022,Definition av targetområde inför strålbehandling,,DV,,
DV023,Behandling med extrakorporeal membranoxygenering (ECMO)/extrakorporealt livsuppehållande stöd (ECLS) utan samtidig kirurgisk åtgärd,,DV,,
DV024,Familjerådgivning,,DV,,
DV025,Förskrivning av livsmedel för speciella medicinska ändamål,,DV,,
DV026,Genetisk vägledning,,DV,,
DV027,Godkännande av dosplan eller dosberäkning inför strålbehandling,,DV,,
DV028,Hyperbar oxygenbehandling (HBO),,DV,,
DV030,Hälsosamtal,,DV,,
DV032,Aktiv temperaturreglering UNS,,DV,,
DV033,Immunterapi,,DV,,
DV034,Inducerad hypotermi,,DV,,
DV035,Inläggning av läkemedelspump,,DV,,
DV036,Intensivövervakning under transport,,DV,,
DV037,Intramuskulär stimulering (IMS),,DV,,
DV039,Koncentrerad glukoslösning peroral,,DV,,
DV040,Kontroll av strålfält,,DV,,
DV041,Koppling av subkutan eller intravenös pump,,DV,,
DV042,Kortvågsbehandling,,DV,,
DV044,Kuvösbehandling (av nyfödda),,DV,,
DV045,Lokal kylbehandling,,DV,,
DV046,Iordningställande och överlämnande av dosett eller enstaka läkemedelsdos,,DV,,
DV048,"Medicinsk badbehandling, hand-, fot-, sitt- och benbad",,DV,,
DV049,"Medicinsk badbehandling, helkroppsbad",,DV,,
DV050,"Moulage, gjutrum eller mouldrum",,DV,,
DV051,"Nutritionsbehandling, individuellt anpassad kost",,DV,,
DV052,"Nutritionsbehandling, konsistensanpassning",,DV,,
DV054,"Nutritionsbehandling, lågkaloridieter",,DV,,
DV055,"Nutritionsbehandling, parenteral näringstillförsel",,DV,,
DV057,Omhändertagande av patient både före och efter undersökning eller behandling som utförs på annan klinik eller inom annan specialitet,,DV,,
DV058,Omprogrammering och utprovning av läkemedelspump,,DV,,
DV060,Inläggning av kvarliggande subkutan infart,,DV,,
DV061,Resemedicinsk rådgivning,,DV,,
DV063,Rådgivande samtal,,DV,,
DV064,Simulering inför strålbehandling,,DV,,
DV065,Sondmatning,,DV,,
DV066,Sondmatning (på nyfödda),,DV,,
DV067,Spolning eller tömning av dränage,,DV,,
DV068,Spolning och rengöring av operationskavitet,,DV,,
DV069,"Strålbehandling, helkropp",,DV,,
DV070,"Strålbehandling, IMRT (intensitetsmodulerad radioterapi)",,DV,,
DV071,"Strålbehandling, konventionell extern",,DV,,
DV072,"Strålbehandling, närbestrålning",,DV,,
DV074,Tamponad UNS,,DV,,
DV075,Tamponadtagning i narkos,,DV,,
DV076,Teamrehabilitering,,DV,,
DV077,Upprättande av sjukskrivnings- och rehabiliteringsplan för återgång i arbete eller annan sysselsättning,,DV,,
DV079,Upprättande av dosplan eller dosberäkning inför strålbehandling,,DV,,
DV081,Värmebehandling,,DV,,
DV082,Övriga mer omfattande åtgärder av icke operativ art på nyfödda,,DV,,
DV083,Övriga särskilda åtgärder under nyföddhetsperioden,,DV,,
DV085,Boendeträning,,DV,,
DV086,Kroppskännedomsträning,,DV,,
DV088,Stöd i ekonomiskt liv,,DV,,
DV089,Logopedisk behandling,,DV,,
DV090,NO-behandling,,DV,,
DV091,Smittisolering,,DV,,
DV092,Skyddsisolering,,DV,,
DV095,Tillverkning och utprovning av individuellt anpassad trakealkanyl,,DV,,
DV096,Reparation och justering av individuellt anpassad trakealkanyl,,DV,,
DV097,Palliativ vård,,DV,,
DV099,Psykosocial färdighetsträning av sociala interaktioner,,DV,,
DV100,Behandling med extrakorporealt koldioxidborttagande (ECCO2R),,DV,,
